begin,end,participant,utterance,translation,source,language,langshort,langfull,corpus,duration,uid,nature,nwords,nchar,n,rank,total,freq,source_raw,phonetic,overlap,priorby,FTO,overlapped,talk_all,talk_rel,load,transitions,turns_all,turns_rel,participants,rank_perc,freq_perc,streak,is_streak,focus,scope,participant_int,begin0,end0,participation
249290,250870,B,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,1580,mandarin-021-094-249290,talk,7,37,1,55,6332095,1.5792561545586417e-7,NA,NA,partial,other,-120,overlapped,11630,0.623387790197764,1.16183816183816,5,7,0.571428571428571,2,40,11,NA,0,NA,mandarin-021-109-265390,2,3210,4790,dyadic
250060,251270,A,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,1210,mandarin-021-095-250060,talk,5,10,22,35,6332095,3.474363540029011e-6,NA,NA,partial,other,-810,overlapped,12840,0.43535825545171303,1.23342939481268,6,8,0.5,2,22,79,NA,0,NA,mandarin-021-109-265390,1,3980,5190,dyadic
250980,252540,B,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,1560,mandarin-021-096-250980,talk,8,28,1,55,6332095,1.5792561545586417e-7,NA,NA,partial,other,-290,overlapped,13080,0.57262996941896,1.14036617262424,5,8,0.5,2,40,11,NA,0,NA,mandarin-021-109-265390,2,4900,6460,dyadic
252520,252770,A,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,250,mandarin-021-097-252520,talk,1,2,1493,2,6332095,2.3578294387560512e-4,NA,NA,partial,other,-20,NA,10390,0.279114533205005,1.24282296650718,6,8,0.5,2,7,91,NA,0,NA,mandarin-021-109-265390,1,6440,6690,dyadic
252770,255400,B,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,2630,mandarin-021-098-252770,talk,11,58,1,55,6332095,1.5792561545586417e-7,NA,NA,NA,other,0,overlapped,13020,0.777265745007681,1.18471337579618,7,9,0.555555555555556,2,40,11,NA,0,NA,mandarin-021-109-265390,2,6690,9320,dyadic
254650,255960,A,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,1310,mandarin-021-099-254650,talk,3,7,1,55,6332095,1.5792561545586417e-7,NA,NA,partial,other,-750,overlapped,11740,0.269165247018739,1.18825910931174,7,8,0.5,2,40,11,NA,0,NA,mandarin-021-109-265390,1,8570,9880,dyadic
255710,256529.99999999997,B,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,819.9999999999709,mandarin-021-100-255710,talk,4,16,1,55,6332095,1.5792561545586417e-7,NA,NA,partial,other,-250,overlapped,12559,0.748387610478541,1.20181818181818,8,9,0.555555555555556,2,40,11,NA,0,NA,mandarin-021-109-265390,2,9630,10449.99999999997,dyadic
256480.00000000003,258820,B,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,2339.999999999971,mandarin-021-101-256480,talk,8,45,1,55,6332095,1.5792561545586417e-7,NA,NA,partial,self,NA,overlapped,12088,0.738583719391132,1.2334693877551,7,9,0.555555555555556,2,40,11,NA,0,NA,mandarin-021-109-265390,2,10400.00000000003,12740,dyadic
258029.99999999997,259220.00000000003,A,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,1190.0000000000582,mandarin-021-102-258030,talk,3,4,109,10,6332095,1.721389208468919e-5,NA,NA,partial,other,-790.0000000000291,overlapped,13278,0.327609579755987,1.30176470588235,8,10,0.5,2,18,83,NA,0,NA,mandarin-021-109-265390,1,11949.99999999997,13140.00000000003,dyadic
259070,260200,B,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,1130,mandarin-021-103-259070,talk,5,16,1,55,6332095,1.5792561545586417e-7,NA,NA,partial,other,-150.0000000000291,NA,14018,0.717506063632472,1.28487626031164,8,10,0.6,2,40,11,NA,0,NA,mandarin-021-109-265390,2,12990,14120,dyadic
260240,260779.99999999997,A,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,539.9999999999709,mandarin-021-104-260240,talk,5,10,22,35,6332095,3.474363540029011e-6,NA,NA,NA,other,40,overlapped,11767,0.279510495453387,1.20071428571429,7,9,0.444444444444444,2,22,79,NA,0,NA,mandarin-021-109-265390,1,14160,14699.99999999997,dyadic
260589.99999999997,262740,B,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,2150.000000000029,mandarin-021-105-260590,talk,11,47,1,55,6332095,1.5792561545586417e-7,NA,NA,partial,other,-190,NA,13917,0.763670331249551,1.18341836734694,8,10,0.6,2,40,11,NA,0,NA,mandarin-021-109-265390,2,14509.99999999997,16660,dyadic
262740,263300,A,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,560,mandarin-021-106-262740,talk,3,4,109,10,6332095,1.721389208468919e-5,NA,NA,NA,other,0,overlapped,12667,0.284124101997316,1.20294396961064,7,9,0.444444444444444,2,18,83,NA,0,NA,mandarin-021-109-265390,1,16660,17220,dyadic
263100,265200,B,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,2100,mandarin-021-107-263100,talk,8,38,1,55,6332095,1.5792561545586417e-7,NA,NA,partial,other,-200,NA,12137,0.7034687319766,1.15042654028436,7,9,0.555555555555556,2,40,11,NA,0,NA,mandarin-021-109-265390,2,17020,19120,dyadic
265220,265510,A,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,290,mandarin-021-108-265220,talk,1,2,17,39,6332095,2.6847354627496902e-6,NA,NA,NA,other,20,overlapped,11117,0.231987046865161,1.13438775510204,7,9,0.444444444444444,2,23,78,NA,0,NA,mandarin-021-109-265390,1,19140,19430,dyadic
265390,267370,B,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,1980,mandarin-021-109-265390,talk,12,49,1,55,6332095,1.5792561545586417e-7,NA,NA,partial,other,2090,overlapped,13097,0.803084675879973,1.12324185248714,8,10,0.6,2,40,11,NA,0,focus,mandarin-021-109-265390,2,19310,21290,dyadic
267270,267730,A,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,460,mandarin-021-110-267270,talk,3,6,124,9,6332095,1.9582776316527152e-5,NA,NA,partial,other,-100,overlapped,10399,0.292239638426772,1.0720618556701,8,9,0.555555555555556,2,17,83,NA,0,NA,mandarin-021-109-265390,1,21190,21650,dyadic
267370,269270,B,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,1900,mandarin-021-111-267370,talk,15,56,1,55,6332095,1.5792561545586417e-7,NA,NA,partial,other,1860,overlapped,12299,0.752906740385397,1.09421708185053,9,10,0.5,2,40,11,NA,0,NA,mandarin-021-109-265390,2,21290,23190,dyadic
269020,269330,A,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,310,mandarin-021-112-269020,talk,3,5,13,43,6332095,2.053033000926234e-6,NA,NA,partial,other,-250,overlapped,11419,0.189070846834224,1.11296296296296,9,10,0.5,2,24,77,NA,0,NA,mandarin-021-109-265390,1,22940,23250,dyadic
269290,272230,B,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,2940,mandarin-021-113-269290,talk,10,36,1,55,6332095,1.5792561545586417e-7,NA,NA,partial,other,-40,NA,13229,0.836797943911104,1.10333611342786,9,10,0.5,2,40,11,NA,0,NA,mandarin-021-109-265390,2,23210,26150,dyadic
272290,272710,A,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,420,mandarin-021-114-272290,talk,3,6,124,9,6332095,1.9582776316527152e-5,NA,NA,NA,other,60,NA,10960,0.186131386861314,1.09929789368104,8,9,0.555555555555556,2,17,83,NA,0,NA,mandarin-021-109-265390,1,26210,26630,dyadic
273060,275750,B,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,2690,mandarin-021-115-273060,talk,16,61,1,55,6332095,1.5792561545586417e-7,NA,NA,NA,other,350,overlapped,13090,0.886936592818946,1.03478260869565,8,9,0.555555555555556,2,40,11,NA,0,NA,mandarin-021-109-265390,2,26980,29670,dyadic
275460,275710,A,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,250,mandarin-021-116-275460,talk,1,1,1732,1,6332095,2.735271659695567e-4,NA,NA,full,other,-290,NA,8970,0.160535117056856,1.05778301886792,6,7,0.571428571428571,2,1,96,NA,0,NA,mandarin-021-109-265390,1,29380,29630,dyadic
275940,277940,B,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,2000,mandarin-021-117-275940,talk,6,37,1,55,6332095,1.5792561545586417e-7,NA,NA,NA,other,230,overlapped,10970,0.86873290793072,1.02811621368322,7,8,0.5,2,40,11,NA,0,NA,mandarin-021-109-265390,2,29860,31860,dyadic
277840.00000000006,278550,A,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,709.9999999999418,mandarin-021-118-277840,talk,3,4,109,10,6332095,1.721389208468919e-5,NA,NA,partial,other,-99.9999999999418,overlapped,9319,0.181242622598991,0.977859391395593,6,7,0.571428571428571,2,18,83,NA,0,NA,mandarin-021-109-265390,1,31760.00000000006,32470,dyadic
278440,280300,B,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,1860,mandarin-021-119-278440,talk,6,37,1,55,6332095,1.5792561545586417e-7,NA,NA,partial,other,-110,overlapped,11179,0.84891314071026,0.99104609929078,7,8,0.5,2,40,11,NA,0,NA,mandarin-021-109-265390,2,32360,34220,dyadic
280240,280550,A,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,310,mandarin-021-120-280240,talk,1,2,1493,2,6332095,2.3578294387560512e-4,NA,NA,partial,other,-60,overlapped,8239,0.205000606869766,0.997457627118644,6,7,0.571428571428571,2,7,91,NA,0,NA,mandarin-021-109-265390,1,34160,34470,dyadic
280510,281340.00000000006,B,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,830.0000000000582,mandarin-021-121-280510,talk,3,18,1,55,6332095,1.5792561545586417e-7,NA,NA,partial,other,-40,NA,9069,0.813761164406219,1.00209944751381,7,8,0.5,2,40,11,NA,0,NA,mandarin-021-109-265390,2,34430,35260.00000000006,dyadic
281510,282740,A,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,1230,mandarin-021-122-281510,talk,4,11,1,55,6332095,1.5792561545586417e-7,NA,NA,NA,other,169.9999999999418,overlapped,10299,0.283425575298573,0.98555023923445,8,9,0.555555555555556,2,40,11,NA,0,NA,mandarin-021-109-265390,1,35430,36660,dyadic
282070,283350,B,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,1280,mandarin-021-123-282070,talk,3,15,1,55,6332095,1.5792561545586417e-7,NA,NA,partial,other,-670,NA,11579,0.747905691337767,1.04692585895118,9,10,0.5,2,40,11,NA,0,NA,mandarin-021-109-265390,2,35990,37270,dyadic
283450,285790,A,NA,NA,/mandarin2/0704,mandarin,Mandarin,Mandarin Chinese,mandarin2,2340,mandarin-021-124-283450,talk,13,51,1,55,6332095,1.5792561545586417e-7,NA,NA,NA,other,100,NA,10809,0.447682486816542,1.04636979670862,8,9,0.555555555555556,2,40,11,NA,0,NA,mandarin-021-109-265390,1,37370,39710,dyadic
3097030,3098360,B_po (white),NA,but now they left that they should produce.,/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,1330,siwu-6-1505-3097030,talk,8,32,1,30,231177,4.325689839387136e-6,NA,NA,NA,other,290,overlapped,10268,0.82372419166342,1.02291293086272,8,9,0.555555555555556,2,83,68,NA,0,NA,siwu-6-1519-3116790,2,0,1330,dyadic
3098340,3098850,A_po (black),NA,(response),/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,510,siwu-6-1506-3098340,talk,1,2,269,2,231177,0.00116361056679513,NA,NA,partial,other,-20,overlapped,9470,0.244984160506864,1.05105438401776,8,9,0.555555555555556,2,3,98,8,1,NA,siwu-6-1519-3116790,1,1310,1820,dyadic
3098820,3099340,B_po (white),NA,but -,/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,520,siwu-6-1507-3098820,talk,2,6,1,30,231177,4.325689839387136e-6,NA,NA,partial,other,-30,NA,9990,0.767767767767768,1.05157894736842,9,10,0.5,2,83,68,NA,0,NA,siwu-6-1519-3116790,2,1790,2310,dyadic
3100340,3101470,B_po (white),NA,if you will  produce then come and collect a license.,/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,1130,siwu-6-1508-3100340,talk,7,23,1,30,231177,4.325689839387136e-6,NA,NA,NA,self,NA,NA,10820,0.813308687615527,0.986326344576117,8,10,0.6,2,84,68,NA,0,NA,siwu-6-1519-3116790,2,3310,4440,dyadic
3101490,3101960,A_po (black),NA,(response),/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,470,siwu-6-1509-3101490,talk,1,2,269,2,231177,0.00116361056679513,NA,NA,NA,other,20,NA,9600,0.259375,0.95427435387674,8,10,0.5,2,3,98,9,1,NA,siwu-6-1519-3116790,1,4460,4930,dyadic
3102140,3103030,B_po (white),NA,yeah.,/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,890,siwu-6-1510-3102140,talk,1,4,1,30,231177,4.325689839387136e-6,NA,NA,NA,other,180,NA,9810,0.815494393476045,0.931623931623932,8,10,0.6,2,84,68,NA,0,NA,siwu-6-1519-3116790,2,5110,6000,dyadic
3103490,3104370,B_po (white),NA,whatever you will produce too -,/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,880,siwu-6-1511-3103490,talk,5,19,1,30,231177,4.325689839387136e-6,NA,NA,NA,self,NA,NA,6130,0.774877650897227,0.763387297633873,5,8,0.625,2,84,68,NA,0,NA,siwu-6-1519-3116790,2,6460,7340,dyadic
3105415,3107615,B_po (white),NA,it is not any bad gun you will produce.,/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,2200,siwu-6-1512-3105415,talk,8,36,1,30,231177,4.325689839387136e-6,NA,NA,NA,self,NA,NA,8330,0.834333733493397,0.73880266075388,5,9,0.666666666666667,2,84,68,NA,0,NA,siwu-6-1519-3116790,2,8385,10585,dyadic
3107805,3109195,B_po (white),NA,they will come and see that they gun that it is you are producing -,/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,1390,siwu-6-1513-3107805,talk,12,39,1,30,231177,4.325689839387136e-6,NA,NA,NA,self,NA,NA,7990,0.877346683354193,0.7360663288807,3,8,0.75,2,84,68,NA,0,NA,siwu-6-1519-3116790,2,10775,12165,dyadic
3109595,3109865,A_po (black),NA,(response),/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,270,siwu-6-1514-3109595,talk,1,2,269,2,231177,0.00116361056679513,NA,NA,NA,other,400,NA,7230,0.102351313969571,0.759055118110236,3,7,0.285714285714286,2,3,98,10,1,NA,siwu-6-1519-3116790,1,12565,12835,dyadic
3110365,3114175,B_po (white),NA,so how - how will they shot it and what will it do.,/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,3810,siwu-6-1515-3110365,talk,10,35,1,30,231177,4.325689839387136e-6,NA,NA,NA,other,500,NA,9910,0.925327951564077,0.781237682301931,3,7,0.714285714285714,2,84,68,NA,0,NA,siwu-6-1519-3116790,2,13335,17145,dyadic
3114320,3114680,A_po (black),NA,(response),/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,360,siwu-6-1516-3114320,talk,1,2,269,2,231177,0.00116361056679513,NA,NA,NA,other,145,NA,8030,0.0784557907845579,0.866702644360496,3,5,0.4,2,3,98,11,1,NA,siwu-6-1519-3116790,1,17290,17650,dyadic
3114840,3115160,B_po (white),NA,(response),/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,320,siwu-6-1517-3114840,talk,1,2,269,2,231177,0.00116361056679513,NA,NA,NA,other,160,NA,8350,0.924550898203593,0.856849666495639,4,6,0.666666666666667,2,3,98,NA,0,NA,siwu-6-1519-3116790,2,17810,18130,dyadic
3116080,3116660,B_po (white),NA,so therefore -,/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,580,siwu-6-1518-3116080,talk,3,10,1,30,231177,4.325689839387136e-6,NA,NA,NA,self,NA,NA,6730,0.906389301634473,0.760022586109543,4,6,0.666666666666667,2,84,68,NA,0,NA,siwu-6-1519-3116790,2,19050,19630,dyadic
3116790,3117400,A_po (black),NA,(response),/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,610,siwu-6-1519-3116790,talk,1,2,269,2,231177,0.00116361056679513,NA,NA,NA,other,130,NA,7340,0.168937329700272,0.764981761334028,5,7,0.428571428571429,2,3,98,12,1,focus,siwu-6-1519-3116790,1,19760,20370,dyadic
3118900,3119700,B_po (white),NA,white kids -,/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,800,siwu-6-1520-3118900,talk,2,13,1,30,231177,4.325689839387136e-6,NA,NA,NA,other,1500,overlapped,6750,0.816296296296296,0.667986145472538,5,7,0.571428571428571,2,84,68,NA,0,NA,siwu-6-1519-3116790,2,21870,22670,dyadic
3119690,3120070,A_po (black),NA,(response),/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,380,siwu-6-1521-3119690,talk,1,2,155,3,231177,6.704819251050062e-4,NA,NA,partial,other,-10,NA,6860,0.196793002915452,0.706852138073158,5,7,0.428571428571429,2,5,97,NA,0,NA,siwu-6-1519-3116790,1,22660,23040,dyadic
3120190,3122070,B_po (white),NA,they came to make us before we fell and sat on the ground.,/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,1880,siwu-6-1522-3120190,talk,14,48,1,30,231177,4.325689839387136e-6,NA,NA,NA,other,120,NA,8740,0.845537757437071,0.746689448953439,6,8,0.625,2,84,68,NA,0,NA,siwu-6-1519-3116790,2,23160,25040,dyadic
3122080,3122870,A_po (black),NA,(response),/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,790,siwu-6-1523-3122080,talk,1,2,269,2,231177,0.00116361056679513,NA,NA,NA,other,10,NA,5720,0.374125874125874,0.669005847953216,6,8,0.5,2,3,98,NA,0,NA,siwu-6-1519-3116790,1,25050,25840,dyadic
3123430,3124350,B_po (white),NA,Mawu's have been producing.,/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,920,siwu-6-1524-3123430,talk,6,21,1,30,231177,4.325689839387136e-6,NA,NA,NA,other,560,NA,6640,0.677710843373494,0.662013958125623,7,9,0.555555555555556,2,84,68,NA,0,NA,siwu-6-1519-3116790,2,26400,27320,dyadic
3124660,3125470,A_po (black),NA,long ago.,/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,810,siwu-6-1525-3124660,talk,1,4,1,30,231177,4.325689839387136e-6,NA,NA,NA,other,310,overlapped,7090,0.365303244005642,0.666980244590781,7,9,0.444444444444444,2,84,68,NA,0,NA,siwu-6-1519-3116790,1,27630,28440,dyadic
3124730,3127650,B_po (white),NA,old long gun long ago.,/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,2920,siwu-6-1526-3124730,talk,2,17,1,30,231177,4.325689839387136e-6,NA,NA,partial,other,1860,overlapped,10010,0.741258741258741,0.781420765027322,8,10,0.6,2,84,68,NA,0,NA,siwu-6-1519-3116790,2,27700,30620,dyadic
3126910,3127830,A_po (black),NA,yes.,/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,920,siwu-6-1527-3126910,talk,1,2,311,1,231177,0.00134528954004939,NA,NA,partial,other,-740,NA,9420,0.307855626326964,1.0548712206047,7,8,0.5,2,2,100,NA,0,NA,siwu-6-1519-3116790,1,29880,30800,dyadic
3129030,3129950,B_po (white),NA,they know how to do it but.,/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,920,siwu-6-1528-3129030,talk,4,16,1,30,231177,4.325689839387136e-6,NA,NA,NA,other,1200,NA,9540,0.69601677148847,0.929824561403509,7,8,0.5,2,84,68,NA,0,NA,siwu-6-1519-3116790,2,32000,32920,dyadic
3130540,3133800,B_po (white),NA,before we will come to grow old long gun haven't you see that vanish it vanished.,/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,3260,siwu-6-1529-3130540,talk,14,58,1,30,231177,4.325689839387136e-6,NA,NA,NA,self,NA,NA,10540,0.760910815939279,0.899317406143345,5,7,0.571428571428571,2,84,68,NA,0,NA,siwu-6-1519-3116790,2,33510,36770,dyadic
3133870,3134490,A_po (black),NA,(response),/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,620,siwu-6-1530-3133870,talk,1,2,155,3,231177,6.704819251050062e-4,NA,NA,NA,other,70,NA,9450,0.248677248677249,0.961342828077314,4,6,0.5,2,5,97,NA,0,NA,siwu-6-1519-3116790,1,36840,37460,dyadic
3134740,3135750,A_po (black),NA,from us  ~  -,/siwu1/Two_men_2,siwu,Siwu,Siwu,siwu1,1010,siwu-6-1531-3134740,talk,4,12,1,30,231177,4.325689839387136e-6,NA,NA,NA,self,NA,NA,6730,0.37890044576523,0.76131221719457,2,5,0.6,2,84,68,NA,0,NA,siwu-6-1519-3116790,1,37710,38720,dyadic
