begin,end,participant,utterance,translation,source,language,langshort,langfull,corpus,duration,uid,nature,nwords,nchar,n,rank,total,freq,source_raw,phonetic,overlap,priorby,FTO,overlapped,talk_all,talk_rel,load,transitions,turns_all,turns_rel,participants,rank_perc,freq_perc,streak,is_streak,focus,scope,participant_int,begin0,end0,participation
522120,522500,B,NA,NA,/mandarin2/0861,mandarin,Mandarin,Mandarin Chinese,mandarin2,380,mandarin-073-213-522120,talk,1,2,1493,2,6332095,2.3578294387560512e-4,NA,NA,NA,self,NA,NA,8347,0.602372109740026,0.942099322799097,5,7,0.571428571428571,2,9,93,NA,0,NA,mandarin-073-210-517120,2,23960,24340,dyadic
522539.99999999994,523350,A,NA,NA,/mandarin2/0861,mandarin,Mandarin,Mandarin Chinese,mandarin2,810.0000000000582,mandarin-073-214-522540,talk,4,18,1,55,6332095,1.5792561545586417e-7,NA,NA,NA,other,39.99999999994179,overlapped,9157,0.450911870700011,0.943048403707518,6,8,0.5,2,73,44,NA,0,NA,mandarin-073-210-517120,1,24379.99999999994,25190,dyadic
522900,529320,B,NA,NA,/mandarin2/0861,mandarin,Mandarin,Mandarin Chinese,mandarin2,6420,mandarin-073-215-522900,talk,2,3,2,54,6332095,3.158512309117283e-7,NA,NA,partial,other,-450,overlapped,15577,0.734929704050844,0.99343112244898,7,9,0.555555555555556,2,29,72,NA,0,NA,mandarin-073-210-517120,2,24740,31160,dyadic
528380,532610,A,NA,NA,/mandarin2/0861,mandarin,Mandarin,Mandarin Chinese,mandarin2,4230,mandarin-073-216-528380,talk,19,82,1,55,6332095,1.5792561545586417e-7,NA,NA,partial,other,-940,NA,14020,0.449358059914408,1.10742496050553,4,6,0.5,2,73,44,NA,0,NA,mandarin-073-210-517120,1,30220,34450,dyadic
533610,535370,B,NA,NA,/mandarin2/0861,mandarin,Mandarin,Mandarin Chinese,mandarin2,1760,mandarin-073-217-533610,talk,5,17,1,55,6332095,1.5792561545586417e-7,NA,NA,NA,other,1000,NA,5990,0.293823038397329,0.856938483547926,1,2,0.5,2,73,44,NA,0,NA,mandarin-073-210-517120,2,35450,37210,dyadic
535510,536810,A,NA,NA,/mandarin2/0861,mandarin,Mandarin,Mandarin Chinese,mandarin2,1300,mandarin-073-218-535510,talk,4,12,1,55,6332095,1.5792561545586417e-7,NA,NA,NA,other,140,overlapped,7290,0.758573388203018,0.864768683274021,2,3,0.666666666666667,2,73,44,NA,0,NA,mandarin-073-210-517120,1,37350,38650,dyadic
536760,537740,B,NA,NA,/mandarin2/0861,mandarin,Mandarin,Mandarin Chinese,mandarin2,980,mandarin-073-219-536760,talk,2,10,1,55,6332095,1.5792561545586417e-7,NA,NA,partial,other,-50,NA,8270,0.331318016928658,0.883547008547009,3,4,0.5,2,73,44,NA,0,NA,mandarin-073-210-517120,2,38600,39580,dyadic
538040,538620,A,NA,NA,/mandarin2/0861,mandarin,Mandarin,Mandarin Chinese,mandarin2,580,mandarin-073-220-538040,talk,4,15,1,55,6332095,1.5792561545586417e-7,NA,NA,NA,other,300,overlapped,8850,0.690395480225989,0.8642578125,4,5,0.6,2,73,44,NA,0,NA,mandarin-073-210-517120,1,39880,40460,dyadic
1040630,1041890,B_po,NA,~~ a gun powder garlon is there.,/siwu1/Compound,siwu,Siwu,Siwu,siwu1,1260,siwu-1-0585-1040630,talk,5,21,1,30,231177,4.325689839387136e-6,NA,NA,NA,self,NA,NA,7458,0.710512201662644,0.727609756097561,2,6,0.833333333333333,2,19,3,NA,0,NA,siwu-1-0593-1060090,2,0,1260,dyadic
1043170,1046720,A_po,NA,"you've gotten plantain taken and ate, as soon as you've taken the plantain and eaten finish you hungry.",/siwu1/Compound,siwu,Siwu,Siwu,siwu1,3549.9999999998836,siwu-1-0586-1043170,talk,13,59,1,30,231177,4.325689839387136e-6,NA,NA,NA,other,1280,NA,8269,0.429193372838312,0.705546075085324,1,5,0.2,2,19,3,NA,0,NA,siwu-1-0593-1060090,1,2540,6090,dyadic
1047150,1048170,A_po,NA,you are going to look for what to eat.,/siwu1/Compound,siwu,Siwu,Siwu,siwu1,1020,siwu-1-0587-1047150,talk,6,21,1,30,231177,4.325689839387136e-6,NA,NA,NA,self,NA,NA,7509,0.608469836196564,0.763886063072228,1,4,0.5,2,19,3,NA,0,NA,siwu-1-0593-1060090,1,6520,7540,dyadic
1051800,1053430,A_po,NA,but if he will not take care of himself.,/siwu1/Compound,siwu,Siwu,Siwu,siwu1,1630,siwu-1-0588-1051800,talk,7,24,1,30,231177,4.325689839387136e-6,NA,NA,NA,self,NA,NA,6199,1,0.604191033138402,0,3,1,1,19,3,NA,0,NA,siwu-1-0593-1060090,1,11170,12800,dyadic
1054030,1054830,A_po,NA,he himself matter it is.,/siwu1/Compound,siwu,Siwu,Siwu,siwu1,800,siwu-1-0589-1054030,talk,5,18,1,30,231177,4.325689839387136e-6,NA,NA,NA,self,NA,overlapped,3450,1,0.44921875,0,3,1,1,19,3,NA,0,NA,siwu-1-0593-1060090,1,13400,14200,dyadic
1054090,1056570,B_po,NA,now just then they are sitting that they are insulting all people.,/siwu1/Compound,siwu,Siwu,Siwu,siwu1,2480,siwu-1-0590-1054090,talk,11,53,1,30,231177,4.325689839387136e-6,NA,NA,partial,other,660,NA,5930,0.418212478920742,0.629511677282378,1,4,0.25,2,19,3,NA,0,NA,siwu-1-0593-1060090,2,13460,15940,dyadic
1057330,1057800,B_po,NA,okay.,/siwu1/Compound,siwu,Siwu,Siwu,siwu1,470,siwu-1-0591-1057330,talk,1,4,1,30,231177,4.325689839387136e-6,NA,NA,NA,self,NA,NA,5380,0.548327137546468,0.896666666666667,1,4,0.5,2,19,3,NA,0,NA,siwu-1-0593-1060090,2,16700,17170,dyadic
1058320,1059940,B_po,NA,but it is not you that sent him - you do not know anything about it.,/siwu1/Compound,siwu,Siwu,Siwu,siwu1,1620,siwu-1-0592-1058320,talk,12,40,1,30,231177,4.325689839387136e-6,NA,NA,NA,self,NA,NA,7000,0.652857142857143,0.85995085995086,1,5,0.6,2,19,3,NA,0,NA,siwu-1-0593-1060090,2,17690,19310,dyadic
1060090,1062660,A_po,NA,"any idiot that insulted, as I am sitting here someone insults just.",/siwu1/Compound,siwu,Siwu,Siwu,siwu1,2570,siwu-1-0593-1060090,talk,12,53,1,30,231177,4.325689839387136e-6,NA,NA,NA,other,150,NA,9570,0.522466039707419,0.88121546961326,2,6,0.5,2,19,3,NA,0,focus,siwu-1-0593-1060090,1,19460,22030,dyadic
1063200,1064480,A_po,NA,since I am not they one that sent him just.,/siwu1/Compound,siwu,Siwu,Siwu,siwu1,1280,siwu-1-0594-1063200,talk,7,25,1,30,231177,4.325689839387136e-6,NA,NA,NA,self,NA,NA,9220,0.504338394793926,0.882296650717703,2,6,0.5,2,19,3,NA,0,NA,siwu-1-0593-1060090,1,22570,23850,dyadic
1065720,1067730,A_po,NA,I did not sent him that he should go and collect anything and bring me to eat.,/siwu1/Compound,siwu,Siwu,Siwu,siwu1,2010,siwu-1-0595-1065720,talk,11,40,1,30,231177,4.325689839387136e-6,NA,NA,NA,self,NA,NA,7950,0.737106918238994,0.764423076923077,1,5,0.6,2,19,3,NA,0,NA,siwu-1-0593-1060090,1,25090,27100,dyadic
1068580,1070500,A_po,NA,I did not sent him that he should go and take anything and bring me to eat.`,/siwu1/Compound,siwu,Siwu,Siwu,siwu1,1920,siwu-1-0596-1068580,talk,10,39,1,30,231177,4.325689839387136e-6,NA,NA,NA,self,NA,NA,7780,1,0.747358309317964,0,4,1,1,19,3,NA,0,NA,siwu-1-0593-1060090,1,27950,29870,dyadic
1071520,1075990,B_po,NA,"and if he, he, he really went and told them that she should lock the door so that she will move (from the house) so.",/siwu1/Compound,siwu,Siwu,Siwu,siwu1,4470,siwu-1-0597-1071520,talk,17,60,1,30,231177,4.325689839387136e-6,NA,NA,NA,other,1020,overlapped,9680,0.461776859504132,0.756841282251759,1,4,0.25,2,19,3,NA,0,NA,siwu-1-0593-1060090,2,30890,35360,dyadic
1071530,1072950,A_po,NA,small that he is going to insult.,/siwu1/Compound,siwu,Siwu,Siwu,siwu1,1420,siwu-1-0598-1071530,talk,5,21,1,30,231177,4.325689839387136e-6,NA,NA,full,other,-4460,NA,11100,0.597297297297297,0.867865519937451,2,5,0.8,2,19,3,NA,0,NA,siwu-1-0593-1060090,1,30900,32320,dyadic
1076110,1078120,B_po,NA,then something ~~ - where would she stay?,/siwu1/Compound,siwu,Siwu,Siwu,siwu1,2010,siwu-1-0599-1076110,talk,8,24,1,30,231177,4.325689839387136e-6,NA,NA,NA,other,3160,NA,9820,0.659877800407332,1.0293501048218,3,4,0.5,2,19,3,NA,0,NA,siwu-1-0593-1060090,2,35480,37490,dyadic
1078510,1080890,A_po,NA,"the same they've been saying, for now into perspective that ~~ a house -",/siwu1/Compound,siwu,Siwu,Siwu,siwu1,2380,siwu-1-0600-1078510,talk,11,44,1,30,231177,4.325689839387136e-6,NA,NA,NA,other,390,overlapped,12200,0.468852459016393,0.9910641754671,4,5,0.6,2,19,3,NA,0,NA,siwu-1-0593-1060090,1,37880,40260,dyadic
1080090,1080890,B_po,NA,(response),/siwu1/Compound,siwu,Siwu,Siwu,siwu1,800,siwu-1-0601-1080090,talk,1,2,4,27,231177,1.7302759357548546e-5,NA,NA,NA,other,-800,NA,11080,0.657039711191336,1.18249733191035,4,5,0.6,2,10,90,NA,0,NA,siwu-1-0593-1060090,2,39460,40260,dyadic
1081090,1082500,A_po,NA,house inside (room) -,/siwu1/Compound,siwu,Siwu,Siwu,siwu1,1410,siwu-1-0602-1081090,talk,3,13,1,30,231177,4.325689839387136e-6,NA,NA,NA,other,200,overlapped,12490,0.417133706965572,1.13752276867031,5,6,0.5,2,19,3,NA,0,NA,siwu-1-0593-1060090,1,40460,41870,dyadic
1081870,1082530,B_po,NA,(response),/siwu1/Compound,siwu,Siwu,Siwu,siwu1,660,siwu-1-0603-1081870,talk,1,2,37,5,231177,1.6005052405732405e-4,NA,NA,partial,other,-630,NA,7260,0.477961432506887,1.13084112149533,4,5,0.6,2,5,95,NA,0,NA,siwu-1-0593-1060090,2,41240,41900,dyadic
