begin,end,participant,utterance,translation,source,language,langshort,langfull,corpus,duration,uid,nature,nwords,nchar,n,rank,total,freq,source_raw,phonetic,overlap,priorby,FTO,overlapped,talk_all,talk_rel,load,transitions,turns_all,turns_rel,participants,rank_perc,freq_perc,streak,is_streak,focus,scope,participant_int,begin0,end0,participation
1251569,1253665,M1,NA,NA,/english2/4175,english,English,English,english2,2096,english-01-0823-1251569,talk,10,53,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,self,NA,NA,7776,1,0.952007835455436,0,3,1,1,32,1,NA,0,NA,english-01-0840-1289126,1,0,2096,dyadic
1254177,1256017,M1,NA,NA,/english2/4175,english,English,English,english2,1840,english-01-0824-1254177,talk,7,29,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,self,NA,NA,9616,1,0.914068441064639,0,4,1,1,32,1,NA,0,NA,english-01-0840-1289126,1,2608,4448,dyadic
1256049,1262721,M1,NA,NA,/english2/4175,english,English,English,english2,6672,english-01-0826-1256049,talk,11,55,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,self,NA,overlapped,13744,1,0.937772925764192,0,4,1,1,32,1,NA,0,NA,english-01-0840-1289126,1,4480,11152,dyadic
1262681,1265065,M1,NA,NA,/english2/4175,english,English,English,english2,2384,english-01-0827-1262681,talk,10,45,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,self,NA,NA,10896,1,1.00073475385746,0,3,1,1,32,2,NA,0,NA,english-01-0840-1289126,1,11112,13496,dyadic
1265273,1268841,M1,NA,NA,/english2/4175,english,English,English,english2,3568,english-01-0828-1265273,talk,17,92,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,self,NA,NA,12624,1,0.98686679174484,0,3,1,1,32,2,NA,0,NA,english-01-0840-1289126,1,13704,17272,dyadic
1269337,1269641,M2,NA,NA,/english2/4175,english,English,English,english2,304,english-01-0830-1269337,talk,2,4,9,75,9417659,9.556515053263236e-7,NA,NA,NA,other,NA,overlapped,6256,0.0485933503836317,0.898850574712644,1,3,0.333333333333333,2,24,76,NA,0,NA,english-01-0840-1289126,2,17768,18072,dyadic
1269338,1272249,M1,NA,NA,/english2/4175,english,English,English,english2,2911,english-01-0831-1269338,talk,9,48,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,other,-303,NA,9167,0.966837569542926,0.958089464882943,2,4,0.75,2,32,2,NA,0,NA,english-01-0840-1289126,1,17769,20680,dyadic
1272604,1275692,M1,NA,NA,/english2/4175,english,English,English,english2,3088,english-01-0832-1272604,talk,14,64,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,self,NA,overlapped,12255,0.975193798449612,0.941895319345169,2,5,0.8,2,32,2,NA,0,NA,english-01-0840-1289126,1,21035,24123,dyadic
1275547,1279291,M1,NA,NA,/english2/4175,english,English,English,english2,3744,english-01-0833-1275547,talk,10,49,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,self,NA,NA,10047,0.969742211605454,1.00934297769741,1,4,0.75,2,32,2,NA,0,NA,english-01-0840-1289126,1,23978,27722,dyadic
1279435,1280043,M2,NA,NA,/english2/4175,english,English,English,english2,608,english-01-0834-1279435,breath,NA,NA,NA,NA,NA,NA,NA,NA,NA,other,144,overlapped,7440,0.0817204301075269,1.00013442667025,1,3,0.333333333333333,2,NA,NA,NA,0,NA,english-01-0840-1289126,2,27866,28474,dyadic
1280027,1283323,M1,NA,NA,/english2/4175,english,English,English,english2,3296,english-01-0835-1280027,talk,11,49,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,other,-16,NA,10736,0.943368107302534,1.00158596884038,2,4,0.75,2,32,2,NA,0,NA,english-01-0840-1289126,1,28458,31754,dyadic
1283430,1283846,M2,NA,NA,/english2/4175,english,English,English,english2,416,english-01-0836-1283430,talk,2,2,109,19,9417659,1.1574001564507695e-5,NA,NA,NA,other,107,NA,8064,0.126984126984127,0.971683335341607,3,4,0.5,2,16,84,NA,0,NA,english-01-0840-1289126,2,31861,32277,dyadic
1283878,1287702,M1,NA,NA,/english2/4175,english,English,English,english2,3824,english-01-0837-1283878,talk,17,88,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,32,NA,11888,0.913862718707941,0.978033730974907,4,5,0.6,2,32,2,NA,0,NA,english-01-0840-1289126,1,32309,36133,dyadic
1288134,1288694,M1,NA,NA,/english2/4175,english,English,English,english2,560,english-01-0838-1288134,talk,2,7,3,81,9417659,3.185505017754412e-7,NA,NA,NA,self,NA,overlapped,8704,0.882352941176471,0.940058321633006,3,5,0.6,2,28,72,NA,0,NA,english-01-0840-1289126,1,36565,37125,dyadic
1288614,1289766,M1,NA,NA,/english2/4175,english,English,English,english2,1152,english-01-0839-1288614,talk,3,10,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,self,NA,overlapped,9856,0.896103896103896,0.954021875907463,3,6,0.666666666666667,2,32,2,NA,0,NA,english-01-0840-1289126,1,37045,38197,dyadic
1289126,1289334,M2,NA,NA,/english2/4175,english,English,English,english2,208,english-01-0840-1289126,talk,1,3,999,2,9417659,1.0607731709122193e-4,NA,NA,full,other,-640,NA,10064,0.12241653418124,0.974155454457458,4,7,0.428571428571429,2,5,94,NA,0,focus,english-01-0840-1289126,2,37557,37765,dyadic
1289830,1292278,M1,NA,NA,/english2/4175,english,English,English,english2,2448,english-01-0841-1289830,talk,10,52,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,496,NA,11904,0.94758064516129,0.971675781568851,4,7,0.714285714285714,2,32,2,NA,0,NA,english-01-0840-1289126,1,38261,40709,dyadic
1292614,1293126,M2,NA,NA,/english2/4175,english,English,English,english2,512,english-01-0842-1292614,talk,4,14,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,336,NA,9120,0.124561403508772,0.940594059405941,4,7,0.428571428571429,2,32,2,NA,0,NA,english-01-0840-1289126,2,41045,41557,dyadic
1293617,1295585,M1,NA,NA,/english2/4175,english,English,English,english2,1968,english-01-0843-1293617,talk,6,26,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,491,NA,10672,0.932533733133433,0.911591355599214,4,7,0.714285714285714,2,32,2,NA,0,NA,english-01-0840-1289126,1,42048,44016,dyadic
1296076,1298636,M1,NA,NA,/english2/4175,english,English,English,english2,2560,english-01-0844-1296076,talk,9,42,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,self,NA,NA,9408,0.923469387755102,0.895829365835079,4,7,0.714285714285714,2,32,2,NA,0,NA,english-01-0840-1289126,1,44507,47067,dyadic
1298652,1301212,M1,NA,NA,/english2/4175,english,English,English,english2,2560,english-01-0845-1298652,talk,9,42,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,self,NA,NA,10256,0.929797191887676,0.84858513983121,3,6,0.666666666666667,2,32,2,NA,0,NA,english-01-0840-1289126,1,47083,49643,dyadic
1301228,1302412,M1,NA,NA,/english2/4175,english,English,English,english2,1184,english-01-0846-1301228,talk,3,9,2,82,9417659,2.123670011836275e-7,NA,NA,NA,self,NA,overlapped,8784,0.941712204007286,0.896509491733007,1,5,0.8,2,29,70,NA,0,NA,english-01-0840-1289126,1,49659,50843,dyadic
1302396,1304044,M1,NA,NA,/english2/4175,english,English,English,english2,1648,english-01-0847-1302396,talk,5,21,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,self,NA,overlapped,10432,0.950920245398773,0.912685914260717,1,6,0.833333333333333,2,32,2,NA,0,NA,english-01-0840-1289126,1,50827,52475,dyadic
1304001,1306145,M1,NA,NA,/english2/4175,english,English,English,english2,2144,english-01-0848-1304001,talk,5,23,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,self,NA,NA,10096,1,1.0026814976661,0,5,1,1,32,2,NA,0,NA,english-01-0840-1289126,1,52432,54576,dyadic
1306513,1308177,M1,NA,NA,/english2/4175,english,English,English,english2,1664,english-01-0849-1306513,talk,8,44,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,self,NA,overlapped,9200,1,0.965879265091864,0,5,1,1,32,2,NA,0,NA,english-01-0840-1289126,1,54944,56608,dyadic
1308161,1311761,M1,NA,NA,/english2/4175,english,English,English,english2,3600,english-01-0850-1308161,talk,13,62,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,self,NA,NA,12800,1,0.976428407963994,0,6,1,1,32,2,NA,0,NA,english-01-0840-1289126,1,56592,60192,dyadic
1311793,1313297,M1,NA,NA,/english2/4175,english,English,English,english2,1504,english-01-0851-1311793,talk,6,22,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,self,NA,overlapped,10560,1,0.968718466195762,0,5,1,1,32,2,NA,0,NA,english-01-0840-1289126,1,60224,61728,dyadic
1312551,1312823,M2,NA,NA,/english2/4175,english,English,English,english2,272,english-01-0852-1312551,talk,2,4,1,83,9417659,1.0618350059181377e-7,NA,NA,full,other,-746,NA,9184,0.029616724738676,0.987951807228916,1,5,0.2,2,32,2,NA,0,NA,english-01-0840-1289126,2,60982,61254,dyadic
1313335,1315335,M1,NA,NA,/english2/4175,english,English,English,english2,2000,english-01-0853-1313335,talk,11,53,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,512,overlapped,11184,0.975679542203147,0.986765484383272,2,6,0.833333333333333,2,32,2,NA,0,NA,english-01-0840-1289126,1,61766,63766,dyadic
1314513,1314961,M2,NA,NA,/english2/4175,english,English,English,english2,448,english-01-0854-1314513,talk,1,5,570,5,9417659,6.052459533733383e-5,NA,NA,full,other,-822,NA,9488,0.075885328836425,1.07549308546815,3,6,0.333333333333333,2,10,90,NA,0,NA,english-01-0840-1289126,2,62944,63392,dyadic
1315361,1315729,M2,NA,NA,/english2/4175,english,English,English,english2,368,english-01-0855-1315361,talk,1,4,2526,1,9417659,2.682195224949215e-4,NA,NA,NA,self_during_other,26,overlapped,9856,0.11038961038961,1.06944444444444,3,7,0.428571428571429,2,1,96,NA,0,NA,english-01-0840-1289126,2,63792,64160,dyadic
1315633,1316673,M1,NA,NA,/english2/4175,english,English,English,english2,1040,english-01-0856-1315633,talk,5,21,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,other,-96,overlapped,10896,0.90014684287812,1.07244094488189,4,8,0.625,2,32,2,NA,0,NA,english-01-0840-1289126,1,64064,65104,dyadic
1316668,1319724,M1,NA,NA,/english2/4175,english,English,English,english2,3056,english-01-0857-1316668,talk,11,51,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,self,NA,NA,12288,0.911458333333333,1.06269999135173,4,8,0.625,2,32,2,NA,0,NA,english-01-0840-1289126,1,65099,68155,dyadic
1319740,1321932,M1,NA,NA,/english2/4175,english,English,English,english2,2192,english-01-0858-1319740,talk,9,35,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,self,NA,NA,10880,0.9,1.07308413058487,4,8,0.625,2,32,2,NA,0,NA,english-01-0840-1289126,1,68171,70363,dyadic
1321932,1323260,M2,NA,NA,/english2/4175,english,English,English,english2,1328,english-01-0859-1321932,talk,6,23,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,0,NA,10704,0.225710014947683,0.999533102997479,4,8,0.5,2,32,2,NA,0,NA,english-01-0840-1289126,2,70363,71691,dyadic
1323420,1324044,M2,NA,NA,/english2/4175,english,English,English,english2,624,english-01-0860-1323420,talk,2,9,11,73,9417659,1.1680185065099512e-6,NA,NA,NA,self,NA,overlapped,9056,0.30565371024735,0.950162627216452,2,7,0.571428571428571,2,24,77,NA,0,NA,english-01-0840-1289126,2,71851,72475,dyadic
1323772,1327100,M1,NA,NA,/english2/4175,english,English,English,english2,3328,english-01-0861-1323772,talk,18,70,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,other,-272,NA,12384,0.776485788113695,0.983872249145944,3,8,0.5,2,32,2,NA,0,NA,english-01-0840-1289126,1,72203,75531,dyadic
34049,40945,CLR,NA,NA,/english2/5051,english,English,English,english2,6896,english-10-15-34049,talk,20,66,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,other,-16,NA,13424,0.915375446960667,0.895649853215906,5,7,0.571428571428571,2,39,8,NA,0,NA,english-10-30-73523,2,0,6896,dyadic
41249,43393,CLR,NA,NA,/english2/5051,english,English,English,english2,2144,english-10-19-41249,talk,2,8,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,NA,overlapped,11168,0.916905444126075,0.953551912568306,3,5,0.6,2,39,8,NA,0,NA,english-10-30-73523,2,7200,9344,dyadic
43361,44241,CLD,NA,NA,/english2/5051,english,English,English,english2,880,english-10-20-43361,talk,1,5,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,other,-32,NA,10560,0.143939393939394,0.976331360946746,2,4,0.5,2,39,8,NA,0,NA,english-10-30-73523,1,9312,10192,dyadic
44257,51281,CLR,NA,NA,/english2/5051,english,English,English,english2,7024,english-10-21-44257,talk,23,97,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,16,NA,10048,0.912420382165605,1.00159489633174,2,3,0.666666666666667,2,39,8,NA,0,NA,english-10-30-73523,2,10208,17232,dyadic
51281,52161,CLD,NA,NA,/english2/5051,english,English,English,english2,880,english-10-22-51281,talk,1,2,610,4,9417659,6.477193536100638e-5,NA,NA,NA,other,0,NA,8784,0.200364298724954,0.998181818181818,2,3,0.666666666666667,2,9,91,NA,0,NA,english-10-30-73523,1,17232,18112,dyadic
52177,63617,CLR,NA,NA,/english2/5051,english,English,English,english2,11440,english-10-23-52177,talk,30,119,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,16,NA,20224,0.912974683544304,0.998420221169036,3,4,0.5,2,39,8,NA,0,NA,english-10-30-73523,2,18128,29568,dyadic
63633,64352.99999999999,CLD,NA,NA,/english2/5051,english,English,English,english2,719.9999999999927,english-10-24-63633,talk,1,4,378,6,9417659,4.0137363223705594e-5,NA,NA,NA,other,16,NA,719,1,0.998611111111111,0,1,1,1,11,89,NA,0,NA,english-10-30-73523,1,29584,30303.999999999993,dyadic
64352.99999999999,65120.99999999999,CLR,NA,NA,/english2/5051,english,English,English,english2,768,english-10-25-64353,talk,1,6,23,61,9417659,2.442220513611716e-6,NA,NA,NA,other,0,NA,1487,0.516476126429052,0.999327956989247,1,2,0.5,2,22,79,NA,0,NA,english-10-30-73523,2,30303.999999999993,31071.999999999993,dyadic
65137,65521,CLD,NA,NA,/english2/5051,english,English,English,english2,384,english-10-26-65137,talk,1,3,46,43,9417659,4.884441027223432e-6,NA,NA,NA,other,16.000000000007276,overlapped,1871,0.589524318546232,0.990995762711864,2,3,0.666666666666667,2,20,81,NA,0,NA,english-10-30-73523,1,31088,31472,dyadic
65504.99999999999,70065,CLR,NA,NA,/english2/5051,english,English,English,english2,4560.000000000007,english-10-27-65505,talk,15,67,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,other,-16.000000000007276,overlapped,6431,0.828487016016172,0.999844527363184,3,4,0.5,2,39,8,NA,0,NA,english-10-30-73523,2,31455.999999999993,36016,dyadic
69939,70499,CLD,NA,NA,/english2/5051,english,English,English,english2,560,english-10-28-69939,talk,1,4,378,6,9417659,4.0137363223705594e-5,NA,NA,partial,other,-126,overlapped,6991,0.237877270776713,1.01820565103408,4,5,0.6,2,11,89,NA,0,NA,english-10-30-73523,1,35890,36450,dyadic
70483,73523,CLR,NA,NA,/english2/5051,english,English,English,english2,3040,english-10-29-70483,talk,9,42,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,other,-16,NA,10031,0.834213936795933,1.01425682507583,5,6,0.5,2,39,8,NA,0,NA,english-10-30-73523,2,36434,39474,dyadic
73523,74387,CLD,NA,NA,/english2/5051,english,English,English,english2,864,english-10-30-73523,talk,1,3,999,2,9417659,1.0607731709122193e-4,NA,NA,NA,other,0,overlapped,10895,0.231941257457549,1.01311140040915,6,7,0.571428571428571,2,5,94,NA,0,focus,english-10-30-73523,1,39474,40338,dyadic
74371,78563,CLR,NA,NA,/english2/5051,english,English,English,english2,4192,english-10-31-74371,talk,12,39,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,other,-16,NA,13600,0.867058823529412,1.01295992849695,5,6,0.5,2,39,8,NA,0,NA,english-10-30-73523,2,40322,44514,dyadic
78563,79075,CLD,NA,NA,/english2/5051,english,English,English,english2,512,english-10-32-78563,talk,1,4,9,75,9417659,9.556515053263236e-7,NA,NA,NA,other,0,overlapped,9168,0.211169284467714,1.00350262697023,4,5,0.6,2,24,76,1,1,NA,english-10-30-73523,1,44514,45026,dyadic
79059,80675,CLR,NA,NA,/english2/5051,english,English,English,english2,1616,english-10-33-79059,talk,6,32,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,other,-16,overlapped,10784,0.820474777448071,1.00447093889717,5,6,0.5,2,39,8,NA,0,NA,english-10-30-73523,2,45010,46626,dyadic
80658.99999999999,81587,CLD,NA,NA,/english2/5051,english,English,English,english2,928.0000000000146,english-10-34-80659,talk,1,4,9,75,9417659,9.556515053263236e-7,NA,NA,partial,other,-16.000000000014552,NA,8112,0.284023668639053,1.00595238095238,4,5,0.6,2,24,76,2,1,NA,english-10-30-73523,1,46609.999999999985,47538,dyadic
81587,85299,CLR,NA,NA,/english2/5051,english,English,English,english2,3712,english-10-35-81587,talk,19,82,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,0,NA,11824,0.805142083897158,1.00407608695652,5,6,0.5,2,39,8,NA,0,NA,english-10-30-73523,2,47538,51250,dyadic
85299,85859.00000000001,CLD,NA,NA,/english2/5051,english,English,English,english2,560.0000000000146,english-10-36-85299,talk,1,4,9,75,9417659,9.556515053263236e-7,NA,NA,NA,other,0,overlapped,7328,0.27292576419214,1.00438596491228,4,5,0.6,2,24,76,3,1,NA,english-10-30-73523,1,51250,51810.000000000015,dyadic
85843,89043,CLR,NA,NA,/english2/5051,english,English,English,english2,3200,english-10-37-85843,talk,12,58,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,other,-16.000000000014552,overlapped,10528,0.810030395136778,1.00458015267176,5,6,0.5,2,39,8,NA,0,NA,english-10-30-73523,2,51794,54994,dyadic
89027,89491,CLD,NA,NA,/english2/5051,english,English,English,english2,464,english-10-38-89027,talk,1,4,9,75,9417659,9.556515053263236e-7,NA,NA,partial,other,-16,overlapped,10480,0.186259541984733,1.00460122699387,5,6,0.5,2,24,76,4,1,NA,english-10-30-73523,1,54978,55442,dyadic
89379,91523,CLR,NA,NA,/english2/5051,english,English,English,english2,2144,english-10-39-89379,talk,10,41,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,other,-112,NA,11008,0.822674418604651,1.01325478645066,5,6,0.5,2,39,8,NA,0,NA,english-10-30-73523,2,55330,57474,dyadic
91491,91843,CLD,NA,NA,/english2/5051,english,English,English,english2,352,english-10-41-91491,talk,3,9,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,NA,NA,10432,0.131901840490798,1.01716068642746,5,6,0.5,2,39,8,NA,0,NA,english-10-30-73523,1,57442,57794,dyadic
92099,92787,CLR,NA,NA,/english2/5051,english,English,English,english2,688.0000000000146,english-10-42-92099,talk,1,3,108,20,9417659,1.1467818063915885e-5,NA,NA,NA,other,255.99999999998545,overlapped,7408,0.814254859611231,0.989316239316239,5,6,0.5,2,16,84,NA,0,NA,english-10-30-73523,2,58050,58738,dyadic
92771,93395,CLD,NA,NA,/english2/5051,english,English,English,english2,624.0000000000146,english-10-43-92771,talk,2,11,4,80,9417659,4.24734002367255e-7,NA,NA,partial,other,-16,overlapped,8032,0.249003984063745,0.992094861660079,6,7,0.571428571428571,2,27,74,NA,0,NA,english-10-30-73523,1,58722,59346,dyadic
93363,94547,CLR,NA,NA,/english2/5051,english,English,English,english2,1184,english-10-44-93363,talk,4,17,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,other,-32.00000000001455,overlapped,9216,0.782986111111111,0.996539792387543,7,8,0.5,2,39,8,NA,0,NA,english-10-30-73523,2,59314,60498,dyadic
94531,95507,CLD,NA,NA,/english2/5051,english,English,English,english2,976,english-10-45-94531,talk,1,4,2526,1,9417659,2.682195224949215e-4,NA,NA,partial,other,-16,overlapped,10192,0.291993720565149,0.998432601880878,8,9,0.555555555555556,2,1,96,NA,0,NA,english-10-30-73523,1,60482,61458,dyadic
95477,104277,CLR,NA,NA,/english2/5051,english,English,English,english2,8800,english-10-46-95477,talk,41,167,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,other,-30,NA,18432,0.868923611111111,0.999891504828035,8,9,0.555555555555556,2,39,8,NA,0,NA,english-10-30-73523,2,61428,70228,dyadic
109333,110085,CLD,NA,NA,/english2/5051,english,English,English,english2,752.0000000000146,english-10-47-109333,talk,1,4,378,6,9417659,4.0137363223705594e-5,NA,NA,NA,other,5056,overlapped,752,1,1,0,1,1,1,11,89,NA,0,NA,english-10-30-73523,1,75284,76036,dyadic
110053,110613,CLR,NA,NA,/english2/5051,english,English,English,english2,560,english-10-48-110053,talk,1,3,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,other,-32.00000000001455,overlapped,1312,0.426829268292683,1.025,1,2,0.5,2,39,8,NA,0,NA,english-10-30-73523,2,76004,76564,dyadic
110581,112101,CLD,NA,NA,/english2/5051,english,English,English,english2,1520,english-10-49-110581,talk,4,20,1,83,9417659,1.0618350059181377e-7,NA,NA,partial,other,-32,overlapped,2832,0.80225988700565,1.02312138728324,2,3,0.666666666666667,2,39,8,NA,0,NA,english-10-30-73523,1,76532,78052,dyadic
42516,42828,S1,NA,NA,/english2/5635,english,English,English,english2,312,english-12-020-42516,talk,1,3,999,2,9417659,1.0607731709122193e-4,NA,NA,NA,other,0,NA,9938,0.290400482994566,1,2,3,0.666666666666667,2,6,94,NA,0,NA,english-12-041-82440,1,0,312,dyadic
42828,46423,S2,NA,NA,/english2/5635,english,English,English,english2,3595,english-12-021-42828,talk,13,65,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,0,NA,13533,0.786743515850144,1,3,4,0.5,2,39,8,NA,0,NA,english-12-041-82440,2,312,3907,dyadic
46423,46688,S1,NA,NA,/english2/5635,english,English,English,english2,265,english-12-022-46423,talk,1,3,2,82,9417659,2.123670011836275e-7,NA,NA,NA,other,0,NA,4172,0.13830297219559,1,2,3,0.666666666666667,2,29,70,NA,0,NA,english-12-041-82440,1,3907,4172,dyadic
46688,48614,S2,NA,NA,/english2/5635,english,English,English,english2,1926,english-12-023-46688,talk,9,46,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,0,NA,6098,0.905378812725484,1,3,4,0.5,2,39,8,NA,0,NA,english-12-041-82440,2,4172,6098,dyadic
48614,49223,S1,NA,NA,/english2/5635,english,English,English,english2,609,english-12-024-48614,talk,1,3,999,2,9417659,1.0607731709122193e-4,NA,NA,NA,other,0,NA,6707,0.176830177426569,1,4,5,0.6,2,6,94,NA,0,NA,english-12-041-82440,1,6098,6707,dyadic
49223,53972,S2,NA,NA,/english2/5635,english,English,English,english2,4749,english-12-025-49223,talk,21,85,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,0,NA,11456,0.896473463687151,1,5,6,0.5,2,39,8,NA,0,NA,english-12-041-82440,2,6707,11456,dyadic
53972,54705,S1,NA,NA,/english2/5635,english,English,English,english2,733,english-12-026-53972,talk,1,4,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,0,NA,8282,0.194035257184255,1,4,5,0.6,2,39,8,NA,0,NA,english-12-041-82440,1,11456,12189,dyadic
54705,57685,S2,NA,NA,/english2/5635,english,English,English,english2,2980,english-12-027-54705,talk,12,58,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,0,NA,11262,0.857307760610904,1,5,6,0.5,2,39,8,NA,0,NA,english-12-041-82440,2,12189,15169,dyadic
57685,58121,S1,NA,NA,/english2/5635,english,English,English,english2,436,english-12-028-57685,talk,1,3,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,0,NA,9507,0.187020090459661,1,4,5,0.6,2,39,8,NA,0,NA,english-12-041-82440,1,15169,15605,dyadic
58121,63097,S2,NA,NA,/english2/5635,english,English,English,english2,4976,english-12-030-58121,talk,12,53,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,self,NA,NA,14483,0.877235379410343,1,5,6,0.5,2,39,8,NA,0,NA,english-12-041-82440,2,15605,20581,dyadic
63097,64141.99999999999,S1,NA,NA,/english2/5635,english,English,English,english2,1044.9999999999927,english-12-031-63097,talk,2,9,2,82,9417659,2.123670011836275e-7,NA,NA,NA,other,0,NA,10169,0.217622185072278,0.999901671583088,4,5,0.6,2,29,70,NA,0,NA,english-12-041-82440,1,20581,21625.999999999993,dyadic
64141.99999999999,69189,S2,NA,NA,/english2/5635,english,English,English,english2,5047.000000000007,english-12-032-64142,talk,23,95,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,0,NA,14483,0.897811226955741,0.999930958298813,4,5,0.6,2,39,8,NA,0,NA,english-12-041-82440,2,21625.999999999993,26673,dyadic
69189,71529,S1,NA,NA,/english2/5635,english,English,English,english2,2340,english-12-034-69189,talk,6,35,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,self,NA,NA,8431,0.401375874747954,0.999881404174573,2,3,0.666666666666667,2,39,8,NA,0,NA,english-12-041-82440,1,26673,29013,dyadic
71529,74110,S2,NA,NA,/english2/5635,english,English,English,english2,2581,english-12-035-71529,talk,10,46,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,0,NA,11012,0.692698873955685,0.999909198220285,3,4,0.5,2,39,8,NA,0,NA,english-12-041-82440,2,29013,31594,dyadic
74110,74937,S1,NA,NA,/english2/5635,english,English,English,english2,827,english-12-036-74110,talk,2,5,2,82,9417659,2.123670011836275e-7,NA,NA,NA,other,0,NA,10795,0.293376563223715,1,3,4,0.5,2,29,70,NA,0,NA,english-12-041-82440,1,31594,32421,dyadic
75295,76200,S1,NA,NA,/english2/5635,english,English,English,english2,905,english-12-037-75295,talk,2,10,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,self,NA,NA,6653,0.612054712159928,0.948937384110683,2,4,0.75,2,39,8,NA,0,NA,english-12-041-82440,1,32779,33684,dyadic
76200,78860,S2,NA,NA,/english2/5635,english,English,English,english2,2660,english-12-038-76200,talk,8,46,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,0,NA,9313,0.562761730913776,0.962982111467273,3,5,0.4,2,39,8,NA,0,NA,english-12-041-82440,2,33684,36344,dyadic
78860,79765,S1,NA,NA,/english2/5635,english,English,English,english2,905,english-12-039-78860,talk,1,2,9,75,9417659,9.556515053263236e-7,NA,NA,NA,other,0,NA,10218,0.487081620669407,0.966149773071104,4,6,0.666666666666667,2,24,76,NA,0,NA,english-12-041-82440,1,36344,37249,dyadic
79765,82440,S2,NA,NA,/english2/5635,english,English,English,english2,2675,english-12-040-79765,talk,11,63,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,0,NA,10553,0.750118449729935,0.967189075245165,4,6,0.5,2,39,8,NA,0,NA,english-12-041-82440,2,37249,39924,dyadic
82440,83251,S1,NA,NA,/english2/5635,english,English,English,english2,811,english-12-041-82440,talk,1,3,999,2,9417659,1.0607731709122193e-4,NA,NA,NA,other,0,NA,8783,0.392576568370716,0.960835794770813,4,6,0.666666666666667,2,6,94,NA,0,focus,english-12-041-82440,1,39924,40735,dyadic
83251,83828,S2,NA,NA,/english2/5635,english,English,English,english2,577,english-12-042-83251,talk,3,20,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,0,NA,9360,0.631623931623932,0.963161144268368,5,7,0.428571428571429,2,39,8,NA,0,NA,english-12-041-82440,2,40735,41312,dyadic
83828,85412,S1,NA,NA,/english2/5635,english,English,English,english2,1584,english-12-043-83828,talk,1,4,1,83,9417659,1.0618350059181377e-7,NA,NA,NA,other,0,NA,10944,0.459795321637427,0.968324190408777,6,8,0.625,2,39,8,NA,0,NA,english-12-041-82440,1,41312,42896,dyadic
