begin,end,participant,utterance,translation,source,language,langshort,langfull,corpus,duration,uid,nature,nwords,nchar,n,rank,total,freq,source_raw,phonetic,overlap,priorby,FTO,overlapped,talk_all,talk_rel,load,transitions,turns_all,turns_rel,participants,rank_perc,freq_perc,streak,is_streak,focus,scope,participant_int,begin0,end0,participation
35290,35980,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,690,korean-002-020-35290,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,NA,self_during_other,-180,NA,11400,0.414035087719298,1.22448979591837,4,6,0.666666666666667,2,1,89,1,1,NA,korean-002-044-75210,2,0,690,dyadic
36290,37110,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,820,korean-002-021-36290,talk,2,22,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,310,NA,12220,0.613747954173486,1.17049808429119,5,7,0.428571428571429,2,32,1,NA,0,NA,korean-002-044-75210,1,1000,1820,dyadic
37640,39310,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1670,korean-002-022-37640,talk,5,39,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,self,NA,NA,10900,0.841284403669725,1.00460829493088,4,7,0.571428571428571,2,32,1,NA,0,NA,korean-002-044-75210,1,2350,4020,dyadic
39370,39930,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,560,korean-002-023-39370,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,NA,other,60,overlapped,6710,0.341281669150522,0.958571428571429,4,7,0.571428571428571,2,1,89,2,1,NA,korean-002-044-75210,2,4080,4640,dyadic
39450,41290,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1840,korean-002-024-39450,talk,4,44,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-480,overlapped,8550,0.732163742690058,1.02272727272727,5,8,0.5,2,32,1,NA,0,NA,korean-002-044-75210,1,4160,6000,dyadic
41210,41790,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,580,korean-002-025-41210,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,partial,other,-80,overlapped,9130,0.31434830230011,1.03047404063205,6,9,0.555555555555556,2,1,89,3,1,NA,korean-002-044-75210,2,5920,6500,dyadic
41580,45780,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,4200,korean-002-026-41580,talk,15,102,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-210,NA,13330,0.784696174043511,1.03735408560311,7,10,0.5,2,32,1,NA,0,NA,korean-002-044-75210,1,6290,10490,dyadic
46310,47390,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1080,korean-002-027-46310,talk,1,12,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,530,overlapped,9930,0.223564954682779,1.01846153846154,5,6,0.5,2,32,1,NA,0,NA,korean-002-044-75210,2,11020,12100,dyadic
46430,48040,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1610,korean-002-028-46430,talk,4,26,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,4640,overlapped,11540,0.807625649913345,1.10961538461538,6,7,0.571428571428571,2,32,1,NA,0,NA,korean-002-044-75210,1,11140,12750,dyadic
47540,49330,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1790,korean-002-029-47540,talk,5,29,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-500,overlapped,13330,0.300825206301575,1.14029084687767,7,8,0.5,2,32,1,NA,0,NA,korean-002-044-75210,2,12250,14040,dyadic
49290,51670,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,2380,korean-002-030-49290,talk,6,44,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-40,overlapped,14040,0.714387464387464,1.14146341463415,7,8,0.5,2,32,1,NA,0,NA,korean-002-044-75210,1,14000,16380,dyadic
51190,52000,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,810,korean-002-031-51190,talk,2,3,72,18,25706834,2.8008116440943292e-6,NA,NA,partial,other,-480,overlapped,12450,0.342168674698795,1.15384615384615,6,7,0.571428571428571,2,24,77,NA,0,NA,korean-002-044-75210,2,15900,16710,dyadic
51840,54430,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,2590,korean-002-032-51840,talk,7,63,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-160,overlapped,10260,0.641325536062378,1.26354679802956,5,6,0.5,2,32,1,NA,0,NA,korean-002-044-75210,1,16550,19140,dyadic
54270,56010,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1740,korean-002-033-54270,talk,NA,NA,NA,NA,NA,NA,NA,NA,partial,other,-160,overlapped,12000,0.451666666666667,1.23711340206186,6,7,0.571428571428571,2,NA,NA,NA,0,NA,korean-002-044-75210,2,18980,20720,dyadic
55530,57530,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,2000,korean-002-034-55530,talk,7,34,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-480,overlapped,14000,0.612857142857143,1.24777183600713,7,8,0.5,2,32,1,NA,0,NA,korean-002-044-75210,1,20240,22240,dyadic
57270,59580,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,2310,korean-002-035-57270,talk,7,43,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-260,overlapped,13620,0.488252569750367,1.1312292358804,6,7,0.571428571428571,2,32,1,NA,0,NA,korean-002-044-75210,2,21980,24290,dyadic
58100,58460,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,360,korean-002-036-58100,talk,1,10,1,53,25706834,3.8900161723532347e-8,NA,NA,full,other,-1480,NA,12190,0.601312551271534,1.1846452866861,6,7,0.571428571428571,2,32,1,NA,0,NA,korean-002-044-75210,1,22810,23170,dyadic
59800,62890,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,3090,korean-002-037-59800,talk,10,74,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,self_during_other,220,overlapped,12900,0.623255813953488,1.1025641025641,5,7,0.571428571428571,2,32,1,NA,0,NA,korean-002-044-75210,1,24510,27600,dyadic
62780,63660,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,880,korean-002-038-62780,talk,1,2,1608,2,25706834,6.255146005144002e-5,NA,NA,partial,other,-110,NA,10380,0.47495183044316,1.10543130990415,4,6,0.5,2,12,85,NA,0,NA,korean-002-044-75210,2,27490,28370,dyadic
63740,69160,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,5420,korean-002-039-63740,talk,13,156,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,80,overlapped,15800,0.687974683544304,1.06111484217596,5,7,0.571428571428571,2,32,1,NA,0,NA,korean-002-044-75210,1,28450,33870,dyadic
68900,72120,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,3220,korean-002-040-68900,talk,8,53,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-260,NA,12610,0.325138778747026,1.02353896103896,3,4,0.5,2,32,1,NA,0,NA,korean-002-044-75210,2,33610,36830,dyadic
72130,74130,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,2000,korean-002-041-72130,talk,4,49,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,10,overlapped,11520,0.644097222222222,1.01497797356828,3,4,0.5,2,32,1,NA,0,NA,korean-002-044-75210,1,36840,38840,dyadic
73900,74460.00000000001,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,560.0000000000146,korean-002-042-73900,talk,1,2,1608,2,25706834,6.255146005144002e-5,NA,NA,partial,other,-230,NA,5780,0.653979238754325,1.03956834532374,2,3,0.666666666666667,2,12,85,NA,0,NA,korean-002-044-75210,2,38610,39170.000000000015,dyadic
74510,78170,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,3660,korean-002-043-74510,talk,11,95,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,49.99999999998545,overlapped,9440,0.599576271186441,1.01833872707659,3,4,0.5,2,32,1,NA,0,NA,korean-002-044-75210,1,39220,42880,dyadic
75210.00000000001,76220,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1009.9999999999854,korean-002-044-75210,talk,2,5,204,6,25706834,7.935632991600599e-6,NA,NA,full,other,-2959.9999999999854,NA,10449,0.458321370466073,1.12718446601942,4,5,0.6,2,20,81,1,1,focus,korean-002-044-75210,2,39920.000000000015,40930,dyadic
78110,78820,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,710,korean-002-045-78110,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,NA,self_during_other,-60,overlapped,11159,0.492786091943723,1.12489919354839,4,6,0.666666666666667,2,1,89,2,1,NA,korean-002-044-75210,2,42820,43530,dyadic
78700,79680,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,980,korean-002-046-78700,talk,2,23,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-120,overlapped,12139,0.546997281489414,1.1260667903525,5,7,0.428571428571429,2,32,1,NA,0,NA,korean-002-044-75210,1,43410,44390,dyadic
79560,79920,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,360,korean-002-047-79560,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,partial,other,-120,overlapped,9279,0.284405647160254,1.19114249037227,5,7,0.571428571428571,2,1,89,3,1,NA,korean-002-044-75210,2,44270,44630,dyadic
79810,90710,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,10900.000000000016,korean-002-048-79810,talk,30,226,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-110,overlapped,20179,0.869220476733238,1.08606027987083,6,8,0.5,2,32,1,NA,0,NA,korean-002-044-75210,1,44520,55420,dyadic
85150,87410,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,2260,korean-002-049-85150,talk,4,16,1,53,25706834,3.8900161723532347e-8,NA,NA,full,other,-5560.000000000015,NA,16219,0.267525741414391,1.04638709677419,4,6,0.666666666666667,2,32,1,NA,0,NA,korean-002-044-75210,2,49860,52120,dyadic
89740,91020,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1280,korean-002-050-89740,talk,3,19,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,self_during_other,-970.0000000000146,overlapped,14440,0.245152354570637,1.28813559322034,1,3,0.666666666666667,2,32,1,NA,0,NA,korean-002-044-75210,2,54450,55730,dyadic
90880,97390,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,6510,korean-002-051-90880,talk,16,127,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-140,overlapped,10050,0.647761194029851,0.821078431372549,1,3,0.333333333333333,2,32,1,NA,0,NA,korean-002-044-75210,1,55590,62100,dyadic
91960,93870,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1909.9999999999857,korean-002-052-91960,talk,2,9,285,5,25706834,1.108654609120672e-5,NA,NA,full,other,-5429.999999999985,NA,11959,0.455640103687599,0.977042483660131,2,4,0.75,2,19,81,NA,0,NA,korean-002-044-75210,2,56670,58580,dyadic
97150,97810,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,660,korean-002-053-97150,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,NA,self_during_other,-240,overlapped,10359,0.371560961482769,1.28364312267658,2,4,0.75,2,1,89,1,1,NA,korean-002-044-75210,2,61860,62520,dyadic
97640,99630,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1990,korean-002-054-97640,talk,4,41,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-170,overlapped,12349,0.68831484330715,1.24863498483316,3,5,0.4,2,32,1,NA,0,NA,korean-002-044-75210,1,62350,64340,dyadic
99380,99850,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,470,korean-002-055-99380,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,partial,other,-250,overlapped,12819,0.336921756767299,1.26795252225519,4,6,0.666666666666667,2,1,89,2,1,NA,korean-002-044-75210,2,64090,64560,dyadic
99740,100830,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1089.9999999999854,korean-002-056-99740,talk,3,26,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-109.99999999998543,overlapped,13908,0.689459303997699,1.25410279531109,5,7,0.428571428571429,2,32,1,NA,0,NA,korean-002-044-75210,1,64450,65540,dyadic
100660,101410,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,750,korean-002-057-100660,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,partial,other,-170,overlapped,13378,0.283226192255943,1.270465337132,5,7,0.571428571428571,2,1,89,3,1,NA,korean-002-044-75210,2,65370,66120,dyadic
101230,101970,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,740.0000000000146,korean-002-058-101230,talk,1,16,20,34,25706834,7.78003234470647e-7,NA,NA,partial,other,-180.00000000001455,NA,7608,0.501971608832808,0.76003996003996,5,7,0.428571428571429,2,26,75,NA,0,NA,korean-002-044-75210,1,65940,66680,dyadic
102960,107440,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,4479.999999999985,korean-002-059-102960,talk,14,115,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,self,NA,overlapped,10178,0.815287875810572,0.989115646258503,5,7,0.571428571428571,2,32,1,NA,0,NA,korean-002-044-75210,1,67670,72150,dyadic
105180,105660,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,480,korean-002-060-105180,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,full,other,-2260,NA,10658,0.22142991180334,1.0357628765792,6,8,0.5,2,1,89,4,1,NA,korean-002-044-75210,2,69890,70370,dyadic
106480,107640,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1160.0000000000146,korean-002-061-106480,talk,2,9,285,5,25706834,1.108654609120672e-5,NA,NA,NA,self_during_other,-960.0000000000146,overlapped,11818,0.297850736165172,1.12659675881792,6,9,0.555555555555556,2,19,81,NA,0,NA,korean-002-044-75210,2,71190,72350,dyadic
107470,115900,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,8430,korean-002-062-107470,talk,8,48,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-170,overlapped,19588,0.853992240147029,1.07272727272727,6,9,0.555555555555556,2,32,1,NA,0,NA,korean-002-044-75210,1,72180,80610,dyadic
110720,111290,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,569.9999999999854,korean-002-063-110720,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,full,other,-5180,NA,15858,0.139298776642704,1.08098159509202,3,6,0.5,2,1,89,1,1,NA,korean-002-044-75210,2,75430,76000,dyadic
309160,309620,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,460,korean-002-158-309160,talk,1,2,1608,2,25706834,6.255146005144002e-5,NA,NA,NA,other,590,NA,10020,0.354291417165669,0.993062438057483,5,8,0.375,2,12,85,2,1,NA,korean-002-184-348620,1,0,460,dyadic
309900,311170,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1270,korean-002-159-309900,talk,3,21,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,280,NA,10850,0.672811059907834,1.06268364348678,6,8,0.625,2,32,1,NA,0,NA,korean-002-184-348620,2,740,2010,dyadic
311300,312560,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1260,korean-002-160-311300,talk,4,23,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,130,overlapped,9850,0.321827411167513,1.03684210526316,5,7,0.428571428571429,2,32,1,NA,0,NA,korean-002-184-348620,1,2140,3400,dyadic
311960,313660,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1700,korean-002-161-311960,talk,6,36,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-600,NA,11550,0.725541125541125,1.08962264150943,6,8,0.625,2,32,1,NA,0,NA,korean-002-184-348620,2,2800,4500,dyadic
313720,315320,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1600,korean-002-162-313720,talk,6,38,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,self,NA,overlapped,12330,0.742903487429035,1.0777972027972,6,8,0.625,2,32,1,NA,0,NA,korean-002-184-348620,2,4560,6160,dyadic
314740,315680,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,940,korean-002-163-314740,talk,1,5,44,24,25706834,1.7116071158354234e-6,NA,NA,partial,other,-580,overlapped,10940,0.375685557586837,1.0205223880597,6,8,0.5,2,25,76,NA,0,NA,korean-002-184-348620,1,5580,6520,dyadic
315480,317520,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,2040,korean-002-164-315480,talk,5,57,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-200,NA,11530,0.769297484822203,1.028545941124,6,8,0.625,2,32,1,NA,0,NA,korean-002-184-348620,2,6320,8360,dyadic
317940,319000,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1060,korean-002-165-317940,talk,2,21,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,self,NA,overlapped,10330,0.742497579864472,1.04979674796748,5,8,0.625,2,32,1,NA,0,NA,korean-002-184-348620,2,8780,9840,dyadic
318930,319330,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,400,korean-002-166-318930,talk,1,2,1608,2,25706834,6.255146005144002e-5,NA,NA,partial,other,-70,overlapped,10730,0.285181733457596,1.05506391347099,6,9,0.444444444444444,2,12,85,NA,0,NA,korean-002-184-348620,1,9770,10170,dyadic
319240,320790,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1550,korean-002-167-319240,talk,5,45,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-90,overlapped,11820,0.780033840947547,1.08539944903581,6,9,0.666666666666667,2,32,1,NA,0,NA,korean-002-184-348620,2,10080,11630,dyadic
320710,321660,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,950,korean-002-168-320710,talk,3,18,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-80,overlapped,11500,0.308695652173913,1.11003861003861,6,9,0.444444444444444,2,32,1,NA,0,NA,korean-002-184-348620,1,11550,12500,dyadic
320790,322120,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1330,korean-002-169-320790,talk,5,33,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,1460,NA,12830,0.723304754481684,1.18576709796673,7,10,0.6,2,32,1,NA,0,NA,korean-002-184-348620,2,11630,12960,dyadic
322670,325710,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,3040,korean-002-170-322670,talk,12,68,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,self,NA,overlapped,12910,0.822618125484121,1.0767306088407,6,9,0.666666666666667,2,32,1,NA,0,NA,korean-002-184-348620,2,13510,16550,dyadic
324830,326640,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1810,korean-002-171-324830,talk,2,18,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-880,overlapped,12180,0.25944170771757,1.09139784946237,5,8,0.375,2,32,1,NA,0,NA,korean-002-184-348620,1,15670,17480,dyadic
325800,327810,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,2010,korean-002-172-325800,talk,6,48,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-840,NA,12150,0.739917695473251,1.23100303951368,6,8,0.625,2,32,1,NA,0,NA,korean-002-184-348620,2,16640,18650,dyadic
328090,331020,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,2930,korean-002-173-328090,talk,9,79,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,self,NA,NA,14020,0.774607703281027,1.15963606286187,5,8,0.625,2,32,1,NA,0,NA,korean-002-184-348620,2,18930,21860,dyadic
331030,332850,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1820,korean-002-174-331030,talk,5,44,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,self,NA,overlapped,11610,0.84409991386735606,1.14047151277014,2,5,0.8,2,32,1,NA,0,NA,korean-002-184-348620,2,21870,23690,dyadic
332810,333530,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,720,korean-002-175-332810,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,partial,other,-40,NA,9290,0.272335844994618,1.06781609195402,2,5,0.4,2,1,89,NA,0,NA,korean-002-184-348620,1,23650,24370,dyadic
333620,335740,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,2120,korean-002-176-333620,talk,8,62,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,90,overlapped,11410,0.778264680105171,1.04582951420715,3,6,0.666666666666667,2,32,1,NA,0,NA,korean-002-184-348620,2,24460,26580,dyadic
335560,336360,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,800,korean-002-177-335560,laugh,NA,NA,NA,NA,NA,NA,NA,NA,partial,other,-180,overlapped,10400,0.146153846153846,0.984848484848485,3,6,0.333333333333333,2,NA,NA,NA,0,NA,korean-002-184-348620,1,26400,27200,dyadic
336250,337510,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,1260,korean-002-178-336250,talk,3,25,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-110,NA,9650,0.842487046632124,1.0244161358811,4,6,0.666666666666667,2,32,1,NA,0,NA,korean-002-184-348620,2,27090,28350,dyadic
337740,348850,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,11110,korean-002-179-337740,talk,29,198,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,other,230,overlapped,20760,0.608381502890173,1,5,7,0.428571428571429,2,32,1,NA,0,NA,korean-002-184-348620,1,28580,39690,dyadic
338090.00000000006,338330,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,239.9999999999418,korean-002-180-338090,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,full,other,NA,NA,20999,0.398542787751798,1.01151252408478,6,8,0.625,2,1,89,1,1,NA,korean-002-184-348620,2,28930.00000000006,29170,dyadic
343190,343630,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,440,korean-002-181-343190,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,full,self_during_other,-5660,NA,15969,0.254179973699042,1.04852265265923,4,6,0.666666666666667,2,1,89,2,1,NA,korean-002-184-348620,2,34030,34470,dyadic
343830,344290,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,460,korean-002-182-343830,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,full,self_during_other,-5020,NA,14309,0.167656719547138,1.07667419112114,3,6,0.666666666666667,2,1,89,3,1,NA,korean-002-184-348620,2,34670,35130,dyadic
346000,346360,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,360,korean-002-183-346000,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,full,self_during_other,7670,NA,13869,0.198932871872521,1.10071428571429,2,6,0.833333333333333,2,1,89,4,1,NA,korean-002-184-348620,2,36840,37200,dyadic
348620,349530,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,910,korean-002-184-348620,talk,2,5,331,4,25706834,1.2875953530489208e-5,NA,NA,NA,self_during_other,4990,overlapped,2170,1,0.342271293375394,0,4,1,1,18,82,5,1,focus,korean-002-184-348620,2,39460,40370,dyadic
348990,356659.99999999994,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,7669.999999999942,korean-002-185-348990,talk,12,94,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-540,overlapped,9839,0.779449131009249,0.730438010393467,1,5,0.2,2,32,1,NA,0,NA,korean-002-184-348620,1,39830,47499.99999999994,dyadic
350500,350970,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,470,korean-002-186-350500,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,full,other,-6159.999999999942,NA,10309,0.256086914346687,0.765330363771344,2,6,0.833333333333333,2,1,89,6,1,NA,korean-002-184-348620,2,41340,41810,dyadic
351580,352020,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,440,korean-002-187-351580,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,full,self_during_other,-5079.999999999942,NA,10749,0.286538282630942,0.797995545657016,2,7,0.857142857142857,2,1,89,7,1,NA,korean-002-184-348620,2,42420,42860,dyadic
355190,355780,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,590,korean-002-188-355190,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,full,self_during_other,-1469.9999999999418,NA,10439,0.265351087268896,0.979268292682927,2,6,0.833333333333333,2,1,89,8,1,NA,korean-002-184-348620,2,46030,46620,dyadic
355790,358070,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,2280,korean-002-189-355790,talk,7,60,1,53,25706834,3.8900161723532347e-8,NA,NA,NA,self_during_other,4820,overlapped,12719,0.397043792751002,1.05376967688484,2,7,0.857142857142857,2,32,1,NA,0,NA,korean-002-184-348620,2,46630,48910,dyadic
357960,361970,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,4010,korean-002-190-357960,talk,10,83,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-110,overlapped,16369,0.713482802859063,1.22614232209738,3,7,0.285714285714286,2,32,1,NA,0,NA,korean-002-184-348620,1,48800,52810,dyadic
358070,358940,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,870,korean-002-191-358070,talk,3,23,1,53,25706834,3.8900161723532347e-8,NA,NA,full,other,-3900,NA,17239,0.322524508382157,1.29131086142322,4,8,0.75,2,32,1,NA,0,NA,korean-002-184-348620,2,48910,49780,dyadic
359930,360180,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,250,korean-002-192-359930,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,full,self_during_other,-2040,NA,8910,0.549943883277217,0.776809067131648,2,7,0.857142857142857,2,1,89,1,1,NA,korean-002-184-348620,2,50770,51020,dyadic
361890,362180,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,290,korean-002-193-361890,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,NA,self_during_other,-80,overlapped,8290,0.516284680337756,1.1859799713877,2,6,0.833333333333333,2,1,89,2,1,NA,korean-002-184-348620,2,52730,53020,dyadic
362080,366340,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,4260,korean-002-194-362080,talk,12,103,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,1900,overlapped,12550,0.658964143426295,1.12556053811659,3,7,0.285714285714286,2,32,1,NA,0,NA,korean-002-216-401930,1,0,4260,dyadic
363040,363390,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,350,korean-002-195-363040,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,full,other,-3300,NA,12900,0.358914728682171,1.15695067264574,4,8,0.75,2,1,89,3,1,NA,korean-002-216-401930,2,960,1310,dyadic
366150,366690,B,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,540,korean-002-196-366150,talk,1,4,4687,1,25706834,1.8232505799819612e-4,NA,NA,NA,self_during_other,-190,overlapped,10570,0.21759697256386001,1.21076746849943,3,7,0.714285714285714,2,1,89,4,1,NA,korean-002-216-401930,2,4070,4610,dyadic
366470,376970,A,NA,NA,/korean1/4102,korean,Korean,Korean,korean1,10500,korean-002-197-366470,talk,26,208,1,53,25706834,3.8900161723532347e-8,NA,NA,partial,other,-220,overlapped,21070,0.890840056953014,1.1083640189374,4,8,0.375,2,32,1,NA,0,NA,korean-002-216-401930,1,4390,14890,dyadic
